_id,museo_id,museo_tematica_n1,museo_nombre,museo_fecha_fundacion,museo_adscripcion,museo_tipo_de_propiedad,museo_calle_numero,museo_colonia,museo_cp,museo_telefono1,pagina_web,pagina_web2,email,twitter,gmaps_latitud,gmaps_longitud,estado_id,municipio_id,localidad_id,nom_ent,nom_mun,nom_loc,link_sic,fecha_mod
65a75f99df46a6e2e49c8bb1,74,Historia,Museo Municipal de Tepatitlán,2000-12-31,Ayuntamiento de Tepatitlán de Morelos,público,Hidalgo 197,Centro,47600,(378) 782 42 77,,,museo@tepatitlan.gob.mx; servinnorberto66@gmail.com,,20.81226,-102.75814,14,93,1,Jalisco,Tepatitlán de Morelos,Tepatitlán de Morelos,http://sic.gob.mx/ficha.php?table=museo&table_id=74,2020-10-12T08:05:07-05:00
65a75f99df46a6e2e49c8bb2,1029,Ciencia y tecnología,Museo Nacional del Tequila,2000-01-29,Ayuntamiento de Tequila,comodato,Ramón Corona 34,Centro,46400,(374) 742 00 12 ext. 105,,,rosy_tql19@hotmail.com; munat2000@gmail.com,,20.88435,-103.83951,14,94,1,Jalisco,Tequila,Tequila,http://sic.gob.mx/ficha.php?table=museo&table_id=1029,2021-01-26T06:16:52-06:00
65a75f99df46a6e2e49c8bb3,19,Especializado,Museo Los Abuelos ,1985-01-01,Particular,privado,Vicente Albino Rojas 22,Centro,46400,(374) 742 02 47,https://sc.jalisco.gob.mx/patrimonio/museos/museo-de-los-abuelos,,contacto@museolosabuelos.com,,20.88552,-103.83924,14,94,1,Jalisco,Tequila,Tequila,http://sic.gob.mx/ficha.php?table=museo&table_id=19,2021-03-23T08:57:26-06:00
65a75f99df46a6e2e49c8bb4,2074,Arte,Museo Juan Beckmann Gallardo ,2018-12-01,Centro Cultural Juan Beckmann Gallardo/José Cuervo,privado,José Cuervo 110,La Villa,46400,374 742 68 40,,https://www.mundocuervo.com/esp/centro-cultural-jbg/exposiciones/,info@centroculturaljbg.mx,centroculturaljbg,20.8867,-103.84266,14,94,1,Jalisco,Tequila,Tequila,http://sic.gob.mx/ficha.php?table=museo&table_id=2074,2023-09-13T11:57:55-06:00
65a75f99df46a6e2e49c8bb5,1088,Arqueología,Museo de Arqueología ,1998-12-06,Casa de Cultura /Ayuntamiento de Teuchitlán,comodato,Calle 16 de Septiembre s/n,Centro,46760,384 733 07 33,,,teuchitlancultura1821@gmail.com,,20.68374,-103.8483,14,95,1,Jalisco,Teuchitlán,Teuchitlán,http://sic.gob.mx/ficha.php?table=museo&table_id=1088,2023-11-10T08:31:50-06:00
65a75f99df46a6e2e49c8bb6,1841,TND,Museo del Centro Interpretativo Guachimontones,1970-01-01,Secretaría de Cultura del Estado de Jalisco,TPND,Carretera Estatal 604 Guadalajara--San Marcos Gral. Lucio Blanco,,46762, 384 109 03 88,https://sc.jalisco.gob.mx/patrimonio/museos/museo-de-arqueologia-guachimontones,,,,20.69226,-103.83942,14,95,1,Jalisco,Teuchitlán,Teuchitlán,http://sic.gob.mx/ficha.php?table=museo&table_id=1841,2021-03-22T08:49:03-06:00
65a75f99df46a6e2e49c8bb7,2405,TND,Acuario Ventura,2023-04-20,Ventura Entertainment ,, Av. Adolfo López Mateos Sur 9900,Centro Comercial Galerías Santa Anita,45640,33 2713 3368,https://www.sealand.com.mx/guadalajara/,,contacto@sealand.com.mx,,20.55964,-103.46355,14,97,1,Jalisco,Tlajomulco de Zúñiga,Tlajomulco de Zúñiga,http://sic.gob.mx/ficha.php?table=museo&table_id=2405,2023-11-10T11:33:09-06:00
65a75f99df46a6e2e49c8bb8,1392,Arqueología,Museo Arqueológico de San Agustín,2009-12-09,Ayuntamiento de Tlajomulco de Zúñiga,público,Pedro Loza 127,Centro,45640,(33) 3694 0407,,,gsarreola@tlajomulco.gob.mx; institutotlajomulco@gmail.com,,20.54688,-103.46764,14,97,25,Jalisco,Tlajomulco de Zúñiga,San Agustín,http://sic.gob.mx/ficha.php?table=museo&table_id=1392,2021-03-22T08:59:30-06:00
65a75f99df46a6e2e49c8bb9,250,Arte,Museo Regional de la Cerámica,1954-12-06,Instituto de la Artesanía Jalisciense,público,Independencia 237,Centro,45500,(33) 3635 5404,,,ceramicamuseo@gmail.com,,20.63907,-103.3144,14,98,1,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,http://sic.gob.mx/ficha.php?table=museo&table_id=250,2021-08-13T05:28:04-05:00
65a75f99df46a6e2e49c8bba,202,Arte,Museo Pantaleón Panduro del Premio Nacional de la Cerámica,1997-11-03,Ayuntamiento de San Pedro Tlaquepaque/Centro Cultural El Refugio,público,Prisciliano Sánchez 191,Centro Histórico,45500,33 3639 5646,,,museo.pantaleonpanduro@hotmail.com,GobiernoJalisco,20.64257,-103.31272,14,98,1,Jalisco,San Pedro Tlaquepaque,Tlaquepaque,http://sic.gob.mx/ficha.php?table=museo&table_id=202,2023-06-06T06:03:05-06:00
65a75f99df46a6e2e49c8bbb,270,Arte,Museo Nacional de la Cerámica Jorge Wilmot,1985-02-12,Ayuntamiento de Tonalá,público,Constitución 104,Centro,45400,(33)  3683 2519 ext. 1194,https://sc.jalisco.gob.mx/patrimonio/museos/museo-nacional-de-la-ceramica-jorge-wilmot,,miguelangeljareromelchor@gmail.com,,20.62661,-103.24307,14,101,1,Jalisco,Tonalá,Tonalá,http://sic.gob.mx/ficha.php?table=museo&table_id=270,2021-03-23T08:47:28-06:00
65a75f99df46a6e2e49c8bbc,1031,Antropología,Museo de los Tastoanes de Tonalá (MUTA),1994-11-01,Ayuntamiento de Tonalá,público,Ramón Corona 73,Centro,45400,33 1200 3936,http://tonalajaliscoes1.wixsite.com/tonala/museo-regional-tonallan,,,,20.62491,-103.23979,14,101,1,Jalisco,Tonalá,Tonalá,http://sic.gob.mx/ficha.php?table=museo&table_id=1031,2023-11-09T13:37:12-06:00
65a75f99df46a6e2e49c8bbd,515,Historia,Museo San Cristóbal Magallanes,1994-09-29,Arzobispado de Guadalajara/Parroquia de Nuestra Señora del Rosario,privado,Hidalgo 32,Centro,46170,(437) 964 01 21,,,,,21.92926,-103.44308,14,104,1,Jalisco,Totatiche,Totatiche,http://sic.gob.mx/ficha.php?table=museo&table_id=515,2018-08-08T06:13:44-05:00
65a75f99df46a6e2e49c8bbe,32,Arqueología,Museo Municipal de Antropología e Historia Drs. Barba-Piña Chan,1983-09-16,Ayuntamiento de Valle de Guadalupe,público,Silvano Barba González s/n,Centro,47380,(347) 714 00 40,,,direcciondecultura.valledegpeoutlook.com,,,,14,111,1,Jalisco,Valle de Guadalupe,Valle de Guadalupe,http://sic.gob.mx/ficha.php?table=museo&table_id=32,2018-07-30T05:30:49-05:00
65a75f99df46a6e2e49c8bbf,1026,Antropología,Museo Etnográfico Huichol Wixxarika,1998-07-25,Basílica de Zapopan,privado,"Eva Briseño 152, Antigua Sala Capitular, anexo a la Basílica de Zapopan",Centro,45100,33 3636 4430,,,museodeartehuicholwixxarika@hotmail.com,,20.72162,-103.39206,14,120,1,Jalisco,Zapopan,Zapopan,http://sic.gob.mx/ficha.php?table=museo&table_id=1026,2022-09-23T04:24:41-05:00
65a75f99df46a6e2e49c8bc0,235,Ciencia y tecnología,Trompo Mágico Museo Interactivo  (Cerrado temporalmente),2003-04-30,Secretaría General del Gobierno de Jalisco,público,Av. Central 750,Fracc. Residencial Pte.,45136,"33 3030 0001, 3030 0002",,,trompomagico@red.jalisco.gob.mx,TrompoMagico,20.72267,-103.43149,14,120,1,Jalisco,Zapopan,Zapopan,http://sic.gob.mx/ficha.php?table=museo&table_id=235,2023-07-20T06:49:51-06:00
65a75f99df46a6e2e49c8bc1,1021,Arte,Museo de Arte de Zapopan (MAZ),2002-08-02,"Ayuntamiento de Zapopan, Coordinación General de Construcción de Comunidad",público,Andador 20 de Noviembre 166,Centro,45100,33 3818 2575,https://maz.zapopan.gob.mx/,,mazinfo@zapopan.gob.mx,,20.72039,-103.38987,14,120,1,Jalisco,Zapopan,Zapopan,http://sic.gob.mx/ficha.php?table=museo&table_id=1021,2022-06-23T08:30:51-05:00
65a75f99df46a6e2e49c8bc2,1943,TND,Museo de la Radio y la Televisión (MURTV),2016-05-05,"Museo de la Radio y la Televisión, A.C.",privado,Av. Central Guillermo González Camarena 375,Col. Residencial Poniente,45136,"(33) 9690 9075, 9690 9000",,,,,20.72603,-103.4303,14,120,1,Jalisco,Zapopan,Zapopan,http://sic.gob.mx/ficha.php?table=museo&table_id=1943,2021-01-18T03:10:16-06:00
65a75f99df46a6e2e49c8bc3,1500,Especializado,Museo de las Chivas-COMEX,2011-03-09,"Club Deportivo Guadalajara, S.A. de C.V.",privado,Av. Circuito JVC 2800,Col. El Bajío,45019,33 3777 5757,https://estadioakron.mx/Tour-y-museo,,toursestadio@chivasdecorazon.com.mx,EstadioAKRON,20.68197,-103.46157,14,120,1,Jalisco,Zapopan,Zapopan,http://sic.gob.mx/ficha.php?table=museo&table_id=1500,2022-09-23T06:38:00-05:00
65a75f99df46a6e2e49c8bc4,91,Antropología,Museo Comunitario Antonio Vargas Moreno,NA,Ayuntamiento de Zapotiltic,público,Corona 239,,49638,(341) 151 07 18,,,ramiromx2015@gmail.com,,,,14,121,22,Jalisco,Zapotiltic,San José de la Tinaja,http://sic.gob.mx/ficha.php?table=museo&table_id=91,2022-10-27T06:03:58-05:00
65a75f99df46a6e2e49c8bc5,1268,Arqueología,Museo Arqueológico Profra. Ma. Esther de la Torre Sánchez,2008-06-06,Ayuntamiento de Zapotitlán de Vadillo,público,Juan Ortega 25,Centro,49770,(343) 434 09 76,,,ayala.audio@gmail.com; princess_tmm@hotmail.com,,19.54558,-103.81458,14,122,1,Jalisco,Zapotitlán de Vadillo,Zapotitlán de Vadillo,http://sic.gob.mx/ficha.php?table=museo&table_id=1268,2018-03-12T09:42:14-06:00
65a75f99df46a6e2e49c8bc6,1238,TND,Museo Profr. Gustavo Ramos Jiménez,2008-08-15,Ayuntamiento de Zapotitlán de Vadillo,público,HIdalgo 1,Centro,49770,Cel. (341) 122 77 82,,,cultura-zapotitlan@hotmail.com; cculturazapotitlan@hotmail.com,,,,14,122,40,Jalisco,Zapotitlán de Vadillo,Tetapán (Tetiapán),http://sic.gob.mx/ficha.php?table=museo&table_id=1238,2017-02-22T11:35:15-06:00
65a75f99df46a6e2e49c8bc7,352,Arqueología,Museo Regional de Acambay Antonio Ruiz Pérez,1999-09-09,Secretaría de Cultura y Turismo del Estado de México,público,Alfonso Navarrete 4,Centro ,50300,718 127 06 13,https://patrimonioyserviciosc.edomex.gob.mx/patrimonio/museos/centro-cultural-otomi,,martinezignacio16@yahoo.com,,19.95528,-99.84583,15,1,1,México,Acambay de Ruíz Castañeda,Villa de Acambay de Ruíz Castañeda,http://sic.gob.mx/ficha.php?table=museo&table_id=352,2020-12-10T07:35:40-06:00
65a75f99df46a6e2e49c8bc8,480,Arte,"Museo Virreinal de Acolman, Ex Convento de San Agustín",1925-01-01,Secretaría de Cultura y Turismo del Estado de México / INAH,público,Calz. de los Agustinos s/n,Col. San Agustín Acolman de Nezahualcóyotl,55870,594 957 16 44,https://www.inah.gob.mx/red-de-museos/258-ex-convento-de-acolman,http://www.inah.gob.mx/paseos/exacolman/,exconvento.acolman.inah@gmail.com; elena_gonzalez@inah.gob.mx,,19.63218,-98.91309,15,2,1,México,Acolman,Acolman de Nezahualcóyotl,http://sic.gob.mx/ficha.php?table=museo&table_id=480,2022-10-03T06:58:47-05:00
65a75f99df46a6e2e49c8bc9,1002,Ciencia y tecnología,Museo de Tepexpan,1955-01-01,Secretaría de Cultura y Turismo del Estado de México / INAH,público,Carr. México-Teotihuacán Km. 32,Col. Anáhuac,55855,594 957 02 23 ,http://www.inah.gob.mx/es/red-de-museos/232-museo-de-tepexpan,,cinah_edomex@inah.gob.mx; jorge_valencia@inah.gob.mx,,19.61377,-98.9474,15,2,15,México,Acolman,Tepexpan,http://sic.gob.mx/ficha.php?table=museo&table_id=1002,2022-10-03T06:56:18-05:00
65a75f99df46a6e2e49c8bca,2114,TND,Museo Internacional de los Volcanes,NA,Hacienda de Panoaya,,"Carret. Federal Mexico-Cuautla Km. 58, Panoaya",,56900,597 978 50 50,https://haciendapanoaya.com/parque/,,correo@haciendapanoaya.com,,19.14051,-98.7726,15,9,1,México,Amecameca,Amecameca de Juárez,http://sic.gob.mx/ficha.php?table=museo&table_id=2114,2023-08-24T09:56:29-06:00
65a75f99df46a6e2e49c8bcb,2333,TND,Museo de Historia Natural y Casa del Pueblo,2023-02-25,,,A. Ayapango 5,Sector Sacromonte,56900,59 7978 0989,,,museo.amecameca@gmail.com,,19.13222,-98.7755,15,9,1,México,Amecameca,Amecameca de Juárez,http://sic.gob.mx/ficha.php?table=museo&table_id=2333,2023-03-22T08:16:36-06:00
65a75f99df46a6e2e49c8bcc,1358,Historia,Museo de Sor Juana Inés de la Cruz ,2000-03-04,"Hacienda Panoaya, S.A. de C.V.",privado,". Parque Hacienda Panoaya, Km 58 Carr. Federal México-Cuautla",Barrio Panoaya,56900,597  978 50 50,https://haciendapanoaya.com/museo-de-sor-juana,,correo@haciendapanoaya.com,,19.14163,-98.77167,15,9,1,México,Amecameca,Amecameca de Juárez,http://sic.gob.mx/ficha.php?table=museo&table_id=1358,2022-04-11T06:23:55-05:00
65a75f99df46a6e2e49c8bcd,343,Arqueología,Museo Arqueológico Apaxco,1990-10-13,Secretaría de Cultura y Turismo del Estado de México/Centro Regional de Cultura de Apaxco,público,Plaza Melchor Ocampo s/n,Centro,55660,599 998 21 79,http://patrimonioyserviciosc.edomex.gob.mx/arqueologico_apaxco,,apaxcoimc@yahoo.com.mx,,19.97585,-99.17455,15,10,1,México,Apaxco,Apaxco de Ocampo,http://sic.gob.mx/ficha.php?table=museo&table_id=343,2022-09-22T07:18:37-05:00
65a75f99df46a6e2e49c8bce,288,Historia,Museo Isidro Fabela,1969-09-13,Secretaría de Cultura y Turismo del Estado de México,público,Plaza de la Constitución 1,Centro,50450,712 122 02 11,https://patrimonioyserviciosc.edomex.gob.mx/isidro_fabela_atlacomulco,,atlacomulcoimc@yahoo.com.mx,,19.79841,-99.87367,15,14,1,México,Atlacomulco,Atlacomulco de Fabela,http://sic.gob.mx/ficha.php?table=museo&table_id=288,2020-12-10T07:39:18-06:00
65a75f99df46a6e2e49c8bcf,1707,Historia,Museo Histórico de Atlacomulco,2009-02-05,Ayuntamiento de Atlacomulco,público,Av. Mario Colín Sánchez s/n esq. con Calz. de  Las Fuentes,"Las Fuentes, Parque Bicentenario",50455,712 112 84 50,7121220246,,museohatlacomulco@yahoo.com.mx,,19.79843,-99.8805,15,14,1,México,Atlacomulco,Atlacomulco de Fabela,http://sic.gob.mx/ficha.php?table=museo&table_id=1707,2023-09-13T04:12:04-06:00
65a75f99df46a6e2e49c8bd0,2370,,Museo Paleontológico Comunitario de la Magdalena Huizachitla,2007-01-01,Junta Vecinal de la Magdalena Huizachitla,,De La Magdalena Manzana 24,La Magdalena Huizachitla,55715,55 4776 3654,,,,,19.63482,-99.08886,15,20,1,México,Coacalco de Berriozábal,San Francisco Coacalco,http://sic.gob.mx/ficha.php?table=museo&table_id=2370,2023-05-22T10:21:07-06:00
65a75f99df46a6e2e49c8bd1,467,Historia,"Santuario de la Siempre Virgen María de Guadalupe, Casa de San Juan Diego",2002-12-07,Diócesis de Cuautitlán,público,"Calz. Guadalupe s/n, Parroquia de El Cerrito",Barrio de Tlayacac,54879,(55) 5872 1545,,http://vicariasanbuenaventura.org/parroquia-la-siempre-virgen-maria-casa-de-san-juan-diego-santuario-diocesano/,altolo52@yahoo.com.mx,,19.66826,-99.19189,15,24,1,México,Cuautitlán,Cuautitlán,http://sic.gob.mx/ficha.php?table=museo&table_id=467,2019-08-20T05:47:21-05:00
65a75f99df46a6e2e49c8bd2,2018,Arte,Casa Museo de Cartonería,2008-01-01,Colección privada,privado,San Miguel 15-A,Centro,56623,Cel. (55) 1709 6697,,,,,19.21113,-98.93202,15,25,1,México,Chalco,Chalco de Díaz Covarrubias,http://sic.gob.mx/ficha.php?table=museo&table_id=2018,2021-01-21T04:36:03-06:00
65a75f99df46a6e2e49c8bd3,357,TND,Museo del Centro Regional de Cultura de Chalco Chimalpahin ,1978-11-15,Secretaría de Cultura del Estado de México,público,Blvd. Cuauhtémoc 2 ,Centro,56600,55 5975 3253,,,chalcoimc@yahoo.com.mx,,19.26293,-98.89952,15,25,1,México,Chalco,Chalco de Díaz Covarrubias,http://sic.gob.mx/ficha.php?table=museo&table_id=357,2023-05-22T13:49:07-06:00
65a75f99df46a6e2e49c8bd4,2390,TND,Museo Comunitario del Pueblo de Tezompa,2022-02-27,"Patronato para la Conservación del Patrimonio Cultural, Histórico y Artístico del pueblo de Tezompa",comunitario,Reforma Colón esq. Cuauhtémoc,Barrio San Pedro,56624,,https://cultura.gobiernodechalco.gob.mx/pueblos-originarios-de-chalco/san-juan-y-san-pedro-tezompa/,https://www.youtube.com/channel/UC4V5rZXMIPVrveg8aN_yTeg,museocomunitariodetezompa@gmail.com,,19.20671,-98.96121,15,25,10,México,Chalco,San Juan Tezompa,http://sic.gob.mx/ficha.php?table=museo&table_id=2390,2023-07-19T09:16:27-06:00
65a75f99df46a6e2e49c8bd5,2024,TND,Planetario Digital de Chimalhuacán,2018-05-01,Ayuntamiento de Chimalhuacán/Parque Ecoturístico El Chimalhuache,TPND,Cam. a La Pista s/n,Col. Xochiaca,56340,,planetariodigitalchimalhuacan@gmail.com,https://www.facebook.com/Planetario.chimalhuacan.2022,planetariodigital22.24@gmail.com,,19.40758,-98.96232,15,31,1,México,Chimalhuacán,Chimalhuacán,http://sic.gob.mx/ficha.php?table=museo&table_id=2024,2023-05-17T08:07:44-06:00
65a75f99df46a6e2e49c8bd6,2363,TND,Museo Municipal Canto del Cincel,2005-07-28,Ayuntamiento de Chimalhuacan,público,Av. de las Torres LT3,Barrio Saraperos,56353,,,,museo.cantodelcincel.22.24@gmail.com,,19.41924,-98.98388,15,31,1,México,Chimalhuacán,Chimalhuacán,http://sic.gob.mx/ficha.php?table=museo&table_id=2363,2023-05-17T13:31:03-06:00
65a75f99df46a6e2e49c8bd7,533,Arqueología,Museo de Sitio de Chimalhuacán,2000-01-01,Secretaría de Cultura y Turismo del Estado de México / INAH,público,Los Pochotes s/n,Barrio de San Andrés,53360,722 215 7080,http://www.inah.gob.mx/es/red-de-museos/231-museo-de-sitio-de-chimalhuacan,,cinah_edomex@inah.gob.mx; jorge_valencia@inah.gob.mx,,19.41786,-98.94726,15,31,1,México,Chimalhuacán,Chimalhuacán,http://sic.gob.mx/ficha.php?table=museo&table_id=533,2020-12-11T07:22:36-06:00
65a75f99df46a6e2e49c8bd8,2361,TND,Museo Chimaltonalli,2017-11-26,Ayuntamiento de Chimalhuacan,público,Ignacio Zaragoza s/n Manzana 021,Casco del Rancho El Molino,56334,55 5852 6773,,,museochimaltonalli22.24@gmail.com,,19.41945,-98.94407,15,31,1,México,Chimalhuacán,Chimalhuacán,http://sic.gob.mx/ficha.php?table=museo&table_id=2361,2023-05-16T14:06:18-06:00
65a75f99df46a6e2e49c8bd9,712,Especializado,Museo de la Pluma. Ing. Jesús Humberto Rodríguez Lozano,2003-10-09,Tecnológico de Estudios Superiores de Ecatepec,comodato,Av. Tecnológico s/n,Col. Valle de Anáhuac ,55210,55 5000 2353,http://biblioteca.tese.edu.mx,,biblioteca@tese.edu.mx,,19.51069,-99.04056,15,33,1,México,Ecatepec de Morelos,Ecatepec de Morelos,http://sic.gob.mx/ficha.php?table=museo&table_id=712,2021-07-26T06:36:27-05:00
65a75f99df46a6e2e49c8bda,2356,TND,Museo Jurasica,NA,Ayuntamiento de Ecatepec de Morelos/Dirección de Medio Ambiente,,Prol. Agricultura s/n,Col. La Mora,55000,55 5116 7899,https://www.dondeir.com/ciudad/jurasica-el-nuevo-museo-de-dinosaurios-cerca-de-cdmx/2018/03/,,ing.baroco@gmail.com,,19.59379,-99.05542,15,33,1,México,Ecatepec de Morelos,Ecatepec de Morelos,http://sic.gob.mx/ficha.php?table=museo&table_id=2356,2023-05-11T05:10:00-06:00
65a75f99df46a6e2e49c8bdb,1521,Ciencia y tecnología,Museo de Historia Natural de Ecatepec ,2012-01-16,Ayuntamiento de Ecatepec,público,Circunvalación Ote. s/n,Col. Jardines de Santa Clara ,55450,55 5774 4671,,,mhn.ecatepec@gmail.com,,19.54688,-99.03683,15,33,1,México,Ecatepec de Morelos,Ecatepec de Morelos,http://sic.gob.mx/ficha.php?table=museo&table_id=1521,2023-07-20T05:02:41-06:00
65a75f99df46a6e2e49c8bdc,996,Historia,"Centro Comunitario Ecatepec, Casa de Morelos",1990-01-01,Secretaría de Cultura y Turismo del Estado de México / INAH,público,"Ant. Carr. México-Pachuca s/n, Km. 23.5",Col. San Juan Alcahuacan,55000,55 5839 5864,https://www.inah.gob.mx/museos/282-centro-comunitario-ecatepec-casa-de-morelos,,casamorelos@hotmail.com,,19.60036,-99.03565,15,33,1,México,Ecatepec de Morelos,Ecatepec de Morelos,http://sic.gob.mx/ficha.php?table=museo&table_id=996,2023-10-12T03:30:18-06:00
65a75f99df46a6e2e49c8bdd,1692,Historia,Museo de Huixquilucan,2013-04-11,Ayuntamiento de Huixquilucan/Subdirección de Cultura,público,"Int. Jardín de la Cultura, Km 1.5 Carr. Zacamulpa, 5to. Cuartel",Barrio San Juan Bautista,52760,(55) 8284 2220,,,culturahxq@gmail.com,,19.35803,-99.34124,15,37,1,México,Huixquilucan,Huixquilucan de Degollado,http://sic.gob.mx/ficha.php?table=museo&table_id=1692,2017-06-06T12:13:00-05:00
65a75f99df46a6e2e49c8bde,366,Historia,Museo Comunitario Xochilteptl,2001-12-12,Ayuntamiento de Juchitepec,público,Av. Independencia Sur s/n,Barrio Calayuco,56860,(597) 977 08 72 y 74 ext. 111,,,culturajuchi@yahoo.com.mx,,,,15,50,1,México,Juchitepec,Juchitepec de Mariano Rivapalacio,http://sic.gob.mx/ficha.php?table=museo&table_id=366,2016-07-15T11:06:23-05:00
65a75f99df46a6e2e49c8bdf,1949,Historia,"Zanbatha, Museo del Valle de la Luna",NA,Ayuntamiento de Lerma,público,Av. Hidalgo 22,Centro,52000,728 282 09 69,http://zanbatha.lerma.gob.mx/,,museo@lerma.gob.mx,,19.28657,-99.51022,15,51,1,México,Lerma,Lerma de Villada,http://sic.gob.mx/ficha.php?table=museo&table_id=1949,2022-09-22T05:35:27-05:00
65a75f99df46a6e2e49c8be0,277,Antropología,Museo Universitario Dr. Luis Mario Schneider,2001-05-18,Universidad Autónoma del Estado de México/Secretaría de Difusión Cultural,público,Amajac s/n,Barrio Santa Mónica,52440,714  147 12 88,http://malinalco.net/inicio/turismo/museo-luis-mario-schnaider/,,schneider@uaemex.mx,,18.95084,-99.50115,15,52,1,México,Malinalco,Malinalco,http://sic.gob.mx/ficha.php?table=museo&table_id=277,2022-04-18T05:16:56-05:00
65a75f99df46a6e2e49c8be1,1658,Arte,Museo del Barro,2012-09-14,Ayuntamiento de Metepec,público,Av. Estado de México 10,Barrio de Santiaguito,52140,722 235 82 26,http://metepec.gob.mx/pagina_cultura/quienes-somos.php,,metepecmuseodelbarro@gmail.com,,19.25019,-99.60202,15,54,1,México,Metepec,Metepec,http://sic.gob.mx/ficha.php?table=museo&table_id=1658,2023-08-21T04:14:43-06:00
65a75f99df46a6e2e49c8be2,783,Arqueología,Museo Tlatilca,2012-09-16,Instituto de Cultura y Parque Naucalli,comodato,Blvd. Avila Camacho s/n,Fracc. El Mirador,53050,(55) 5300 2705,http://www.soymexiquense.com/edomex/region-viii/naucalpan/35-museo-tlatilco,,sandovalm165@gmail.com,,19.47914,-99.23203,15,57,1,México,Naucalpan de Juárez,Naucalpan de Juárez,http://sic.gob.mx/ficha.php?table=museo&table_id=783,2019-10-14T04:14:43-05:00
65a75f99df46a6e2e49c8be3,1914,TND,Museo del Agua,2012-12-17,"Organismo de Agua Potable, Alcantarillado y Saneamiento (OAPAS) ",TPND,Circuito Margaritas,Jardines El Molinito,53530,(55) 5300 6250,,,lucialeon@oapas-naucalpan.gob.mx,,19.45956,-99.23986,15,57,1,México,Naucalpan de Juárez,Naucalpan de Juárez,http://sic.gob.mx/ficha.php?table=museo&table_id=1914,2017-05-25T11:26:22-05:00
65a75f99df46a6e2e49c8be4,1938,Especializado,Museo Salón Deporte,2017-10-18,Fundación Carlos Slim/Gobierno del Estado de México,mixto,Ingenieros Militares s/n,Plaza Cetram,53489,,,,,@salondeportefcs,19.45754,-99.215,15,57,1,México,Naucalpan de Juárez,Naucalpan de Juárez,http://sic.gob.mx/ficha.php?table=museo&table_id=1938,2021-01-21T07:49:14-06:00
65a75f99df46a6e2e49c8be5,273,Arqueología,Museo Nezahualcóyotl Acomiztli,1980-03-08,Ayuntamiento de Nezahualcóyotl,público,Cuarta Av. s/n,Col. Virgencitas,57300,(55) 5735 0855,http://www.cdneza.gob.mx/index.php?id=cs_nz,,,,19.421,-99.03341,15,58,1,México,Nezahualcóyotl,Ciudad Nezahualcóyotl,http://sic.gob.mx/ficha.php?table=museo&table_id=273,2023-03-08T08:05:27-06:00
65a75f99df46a6e2e49c8be6,355,Arqueología,Museo Arqueológico de Nextlalpan,1994-09-17,Secretaría de Cultura del Estado de México,público,Av. Estación s/n,Pueblo  Xaltocan,55790,591 911 70 37,http://patrimonioyserviciosc.edomex.gob.mx/museo_nextlalpan,,sh221168@yahoo.com.mx,,19.7235,-99.04908,15,59,17,México,Nextlalpan,San Miguel Jaltocan,http://sic.gob.mx/ficha.php?table=museo&table_id=355,2022-04-11T05:40:07-05:00
65a75f99df46a6e2e49c8be7,284,Arqueología,Museo Dr. José María Luis Mora,1988-05-13,Secretaría de Cultura del Estado de México,público,Plaza de los Insurgentes s/n,Centro,52740,728 287 78 32,http://patrimonioyserviciosc.edomex.gob.mx/dr_luis_mora,,nhd_14@hotmail.com,,19.27427,-99.4609,15,62,1,México,Ocoyoacac,Ocoyoacac,http://sic.gob.mx/ficha.php?table=museo&table_id=284,2022-04-11T07:37:36-05:00
65a75f99df46a6e2e49c8be8,290,Arqueología,Museo Arqueológico Colonial de Ocuilan,1994-02-19,Secretaría de Cultura y Turismo del Estado de México,público,Ayuntamiento s/n,Centro,52480,722 495 30 36,http://patrimonioyserviciosc.edomex.gob.mx/sitio_ocuilan_arteaga,,ignaciocruz1127@live.com,,,,15,63,1,México,Ocuilan,Ocuilan de Arteaga,http://sic.gob.mx/ficha.php?table=museo&table_id=290,2021-07-08T11:19:25-05:00
65a75f99df46a6e2e49c8be9,285,Ciencia y tecnología,Museo de la Minería de El Oro,1975-09-01,Secretaría de Cultura y Turismo del Estado de México,público,Tiro Norte s/n,Col. El Carmen,50600,711 125 07 39,http://patrimonioyserviciosc.edomex.gob.mx/mineria_el_oro,https://www.mexicotravelclub.com/museo-de-la-mineria-en-el-oro-estado-de-mexico,mineriaamg@hotmail.com,,19.79848,-100.13284,15,64,1,México,El Oro,El Oro de Hidalgo,http://sic.gob.mx/ficha.php?table=museo&table_id=285,2021-07-19T06:57:39-05:00
65a75f99df46a6e2e49c8bea,257,Historia,Casa Museo Gonzalo Carrasco,1985-11-13,Secretaría de Cultura del Gobierno del Estado de México,público,Plaza de la Constitución 17,Centro,55900,592  922 01 61,http://patrimonioyserviciosc.edomex.gob.mx/gonzalo_carrasco,,otumbaimc@yahoo.com.mx,,19.69981,-98.75742,15,65,1,México,Otumba,Otumba de Gómez Farías,http://sic.gob.mx/ficha.php?table=museo&table_id=257,2022-09-22T05:44:27-05:00
