museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telefono1,pagina_web,pagina_web2,email,twitter,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
1943,"Museo de la Radio y la Televisión (MURTV)","","2016-05-05","Museo de la Radio y la Televisión, A.C.",14,"Jalisco",120,"Zapopan",1,"Zapopan","Av. Central Guillermo González Camarena 375","Col. Residencial Poniente","45136","(33) 9690 9075, 9690 9000","","","","",-103.4303,20.72603,"http://sic.gob.mx/ficha.php?table=museo&table_id=1943","2021-01-18 03:10:16-06"
1500,"Museo de las Chivas-COMEX","Especializado","2011-03-09","Club Deportivo Guadalajara, S.A. de C.V.",14,"Jalisco",120,"Zapopan",1,"Zapopan","Av. Circuito JVC 2800","Col. El Bajío","45019","33 3777 5757","https://estadioakron.mx/Tour-y-museo","","toursestadio@chivasdecorazon.com.mx","EstadioAKRON",-103.46157,20.68197,"http://sic.gob.mx/ficha.php?table=museo&table_id=1500","2022-09-23 06:38:00-05"
91,"Museo Comunitario Antonio Vargas Moreno","Antropología","1000-01-01","Ayuntamiento de Zapotiltic",14,"Jalisco",121,"Zapotiltic",22,"San José de la Tinaja","Corona 239","","49638","(341) 151 07 18","","","ramiromx2015@gmail.com","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=91","2022-10-27 06:03:58-05"
1268,"Museo Arqueológico Profra. Ma. Esther de la Torre Sánchez","Arqueología","2008-06-06","Ayuntamiento de Zapotitlán de Vadillo",14,"Jalisco",122,"Zapotitlán de Vadillo",1,"Zapotitlán de Vadillo","Juan Ortega 25","Centro","49770","(343) 434 09 76","","","ayala.audio@gmail.com; princess_tmm@hotmail.com","",-103.81458,19.54558,"http://sic.gob.mx/ficha.php?table=museo&table_id=1268","2018-03-12 09:42:14-06"
1238,"Museo Profr. Gustavo Ramos Jiménez","TND","2008-08-15","Ayuntamiento de Zapotitlán de Vadillo",14,"Jalisco",122,"Zapotitlán de Vadillo",40,"Tetapán (Tetiapán)","HIdalgo 1","Centro","49770","Cel. (341) 122 77 82","","","cultura-zapotitlan@hotmail.com; cculturazapotitlan@hotmail.com","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=1238","2017-02-22 11:35:15-06"
352,"Museo Regional de Acambay Antonio Ruiz Pérez","Arqueología","1999-09-09","Secretaría de Cultura y Turismo del Estado de México",15,"México",1,"Acambay de Ruíz Castañeda",1,"Villa de Acambay de Ruíz Castañeda","Alfonso Navarrete 4","Centro ","50300","718 127 06 13","https://patrimonioyserviciosc.edomex.gob.mx/patrimonio/museos/centro-cultural-otomi","","martinezignacio16@yahoo.com","",-99.84583,19.95528,"http://sic.gob.mx/ficha.php?table=museo&table_id=352","2020-12-10 07:35:40-06"
480,"Museo Virreinal de Acolman, Ex Convento de San Agustín","Arte","1925-01-01","Secretaría de Cultura y Turismo del Estado de México / INAH",15,"México",2,"Acolman",1,"Acolman de Nezahualcóyotl","Calz. de los Agustinos s/n","Col. San Agustín Acolman de Nezahualcóyotl","55870","594 957 16 44","https://www.inah.gob.mx/red-de-museos/258-ex-convento-de-acolman","http://www.inah.gob.mx/paseos/exacolman/","exconvento.acolman.inah@gmail.com; elena_gonzalez@inah.gob.mx","",-98.91309,19.63218,"http://sic.gob.mx/ficha.php?table=museo&table_id=480","2022-10-03 06:58:47-05"
1002,"Museo de Tepexpan","Ciencia y tecnología","1955-01-01","Secretaría de Cultura y Turismo del Estado de México / INAH",15,"México",2,"Acolman",15,"Tepexpan","Carr. México-Teotihuacán Km. 32","Col. Anáhuac","55855","594 957 02 23 ","http://www.inah.gob.mx/es/red-de-museos/232-museo-de-tepexpan","","cinah_edomex@inah.gob.mx; jorge_valencia@inah.gob.mx","",-98.9474,19.61377,"http://sic.gob.mx/ficha.php?table=museo&table_id=1002","2022-10-03 06:56:18-05"
2114,"Museo Internacional de los Volcanes","","1000-01-01","Hacienda de Panoaya",15,"México",9,"Amecameca",1,"Amecameca de Juárez","Carret. Federal Mexico-Cuautla Km. 58, Panoaya","","56900","597 978 50 50","https://haciendapanoaya.com/parque/","","correo@haciendapanoaya.com","",-98.7726,19.14051,"http://sic.gob.mx/ficha.php?table=museo&table_id=2114","2023-08-24 09:56:29-06"
2333,"Museo de Historia Natural y Casa del Pueblo","","2023-02-25","",15,"México",9,"Amecameca",1,"Amecameca de Juárez","A. Ayapango 5","Sector Sacromonte","56900","59 7978 0989","","","museo.amecameca@gmail.com","",-98.7755,19.13222,"http://sic.gob.mx/ficha.php?table=museo&table_id=2333","2023-03-22 08:16:36-06"
1358,"Museo de Sor Juana Inés de la Cruz ","Historia","2000-03-04","Hacienda Panoaya, S.A. de C.V.",15,"México",9,"Amecameca",1,"Amecameca de Juárez",". Parque Hacienda Panoaya, Km 58 Carr. Federal México-Cuautla","Barrio Panoaya","56900","597  978 50 50","https://haciendapanoaya.com/museo-de-sor-juana","","correo@haciendapanoaya.com","",-98.77167,19.14163,"http://sic.gob.mx/ficha.php?table=museo&table_id=1358","2022-04-11 06:23:55-05"
343,"Museo Arqueológico Apaxco","Arqueología","1990-10-13","Secretaría de Cultura y Turismo del Estado de México/Centro Regional de Cultura de Apaxco",15,"México",10,"Apaxco",1,"Apaxco de Ocampo","Plaza Melchor Ocampo s/n","Centro","55660","599 998 21 79","http://patrimonioyserviciosc.edomex.gob.mx/arqueologico_apaxco","","apaxcoimc@yahoo.com.mx","",-99.17455,19.97585,"http://sic.gob.mx/ficha.php?table=museo&table_id=343","2022-09-22 07:18:37-05"
288,"Museo Isidro Fabela","Historia","1969-09-13","Secretaría de Cultura y Turismo del Estado de México",15,"México",14,"Atlacomulco",1,"Atlacomulco de Fabela","Plaza de la Constitución 1","Centro","50450","712 122 02 11","https://patrimonioyserviciosc.edomex.gob.mx/isidro_fabela_atlacomulco","","atlacomulcoimc@yahoo.com.mx","",-99.87367,19.79841,"http://sic.gob.mx/ficha.php?table=museo&table_id=288","2020-12-10 07:39:18-06"
1707,"Museo Histórico de Atlacomulco","Historia","2009-02-05","Ayuntamiento de Atlacomulco",15,"México",14,"Atlacomulco",1,"Atlacomulco de Fabela","Av. Mario Colín Sánchez s/n esq. con Calz. de  Las Fuentes","Las Fuentes, Parque Bicentenario","50455","712 112 84 50","7121220246","","museohatlacomulco@yahoo.com.mx","",-99.8805,19.79843,"http://sic.gob.mx/ficha.php?table=museo&table_id=1707","2023-09-13 04:12:04-06"
2370,"Museo Paleontológico Comunitario de la Magdalena Huizachitla","","2007-01-01","Junta Vecinal de la Magdalena Huizachitla",15,"México",20,"Coacalco de Berriozábal",1,"San Francisco Coacalco","De La Magdalena Manzana 24","La Magdalena Huizachitla","55715","55 4776 3654","","","","",-99.08886,19.63482,"http://sic.gob.mx/ficha.php?table=museo&table_id=2370","2023-05-22 10:21:07-06"
467,"Santuario de la Siempre Virgen María de Guadalupe, Casa de San Juan Diego","Historia","2002-12-07","Diócesis de Cuautitlán",15,"México",24,"Cuautitlán",1,"Cuautitlán","Calz. Guadalupe s/n, Parroquia de El Cerrito","Barrio de Tlayacac","54879","(55) 5872 1545","","http://vicariasanbuenaventura.org/parroquia-la-siempre-virgen-maria-casa-de-san-juan-diego-santuario-diocesano/","altolo52@yahoo.com.mx","",-99.19189,19.66826,"http://sic.gob.mx/ficha.php?table=museo&table_id=467","2019-08-20 05:47:21-05"
2018,"Casa Museo de Cartonería","Arte","2008-01-01","Colección privada",15,"México",25,"Chalco",1,"Chalco de Díaz Covarrubias","San Miguel 15-A","Centro","56623","Cel. (55) 1709 6697","","","","",-98.93202,19.21113,"http://sic.gob.mx/ficha.php?table=museo&table_id=2018","2021-01-21 04:36:03-06"
357,"Museo del Centro Regional de Cultura de Chalco Chimalpahin ","TND","1978-11-15","Secretaría de Cultura del Estado de México",15,"México",25,"Chalco",1,"Chalco de Díaz Covarrubias","Blvd. Cuauhtémoc 2 ","Centro","56600","55 5975 3253","","","chalcoimc@yahoo.com.mx","",-98.89952,19.26293,"http://sic.gob.mx/ficha.php?table=museo&table_id=357","2023-05-22 13:49:07-06"
2390,"Museo Comunitario del Pueblo de Tezompa","","2022-02-27","Patronato para la Conservación del Patrimonio Cultural, Histórico y Artístico del pueblo de Tezompa",15,"México",25,"Chalco",10,"San Juan Tezompa","Reforma Colón esq. Cuauhtémoc","Barrio San Pedro","56624","","https://cultura.gobiernodechalco.gob.mx/pueblos-originarios-de-chalco/san-juan-y-san-pedro-tezompa/","https://www.youtube.com/channel/UC4V5rZXMIPVrveg8aN_yTeg","museocomunitariodetezompa@gmail.com","",-98.96121,19.20671,"http://sic.gob.mx/ficha.php?table=museo&table_id=2390","2023-07-19 09:16:27-06"
2024,"Planetario Digital de Chimalhuacán","","2018-05-01","Ayuntamiento de Chimalhuacán/Parque Ecoturístico El Chimalhuache",15,"México",31,"Chimalhuacán",1,"Chimalhuacán","Cam. a La Pista s/n","Col. Xochiaca","56340","","planetariodigitalchimalhuacan@gmail.com","https://www.facebook.com/Planetario.chimalhuacan.2022","planetariodigital22.24@gmail.com","",-98.96232,19.40758,"http://sic.gob.mx/ficha.php?table=museo&table_id=2024","2023-05-17 08:07:44-06"
2363,"Museo Municipal Canto del Cincel","","2005-07-28","Ayuntamiento de Chimalhuacan",15,"México",31,"Chimalhuacán",1,"Chimalhuacán","Av. de las Torres LT3","Barrio Saraperos","56353","","","","museo.cantodelcincel.22.24@gmail.com","",-98.98388,19.41924,"http://sic.gob.mx/ficha.php?table=museo&table_id=2363","2023-05-17 13:31:03-06"
533,"Museo de Sitio de Chimalhuacán","Arqueología","2000-01-01","Secretaría de Cultura y Turismo del Estado de México / INAH",15,"México",31,"Chimalhuacán",1,"Chimalhuacán","Los Pochotes s/n","Barrio de San Andrés","53360","722 215 7080","http://www.inah.gob.mx/es/red-de-museos/231-museo-de-sitio-de-chimalhuacan","","cinah_edomex@inah.gob.mx; jorge_valencia@inah.gob.mx","",-98.94726,19.41786,"http://sic.gob.mx/ficha.php?table=museo&table_id=533","2020-12-11 07:22:36-06"
2361,"Museo Chimaltonalli","","2017-11-26","Ayuntamiento de Chimalhuacan",15,"México",31,"Chimalhuacán",1,"Chimalhuacán","Ignacio Zaragoza s/n Manzana 021","Casco del Rancho El Molino","56334","55 5852 6773","","","museochimaltonalli22.24@gmail.com","",-98.94407,19.41945,"http://sic.gob.mx/ficha.php?table=museo&table_id=2361","2023-05-16 14:06:18-06"
712,"Museo de la Pluma. Ing. Jesús Humberto Rodríguez Lozano","Especializado","2003-10-09","Tecnológico de Estudios Superiores de Ecatepec",15,"México",33,"Ecatepec de Morelos",1,"Ecatepec de Morelos","Av. Tecnológico s/n","Col. Valle de Anáhuac ","55210","55 5000 2353","http://biblioteca.tese.edu.mx","","biblioteca@tese.edu.mx","",-99.04056,19.51069,"http://sic.gob.mx/ficha.php?table=museo&table_id=712","2021-07-26 06:36:27-05"
2356,"Museo Jurasica","","1000-01-01","Ayuntamiento de Ecatepec de Morelos/Dirección de Medio Ambiente",15,"México",33,"Ecatepec de Morelos",1,"Ecatepec de Morelos","Prol. Agricultura s/n","Col. La Mora","55000","55 5116 7899","https://www.dondeir.com/ciudad/jurasica-el-nuevo-museo-de-dinosaurios-cerca-de-cdmx/2018/03/","","ing.baroco@gmail.com","",-99.05542,19.59379,"http://sic.gob.mx/ficha.php?table=museo&table_id=2356","2023-05-11 05:10:00-06"
1521,"Museo de Historia Natural de Ecatepec ","Ciencia y tecnología","2012-01-16","Ayuntamiento de Ecatepec",15,"México",33,"Ecatepec de Morelos",1,"Ecatepec de Morelos","Circunvalación Ote. s/n","Col. Jardines de Santa Clara ","55450","55 5774 4671","","","mhn.ecatepec@gmail.com","",-99.03683,19.54688,"http://sic.gob.mx/ficha.php?table=museo&table_id=1521","2023-07-20 05:02:41-06"
996,"Centro Comunitario Ecatepec, Casa de Morelos","Historia","1990-01-01","Secretaría de Cultura y Turismo del Estado de México / INAH",15,"México",33,"Ecatepec de Morelos",1,"Ecatepec de Morelos","Ant. Carr. México-Pachuca s/n, Km. 23.5","Col. San Juan Alcahuacan","55000","55 5839 5864","https://www.inah.gob.mx/museos/282-centro-comunitario-ecatepec-casa-de-morelos","","casamorelos@hotmail.com","",-99.03565,19.60036,"http://sic.gob.mx/ficha.php?table=museo&table_id=996","2023-10-12 03:30:18-06"
1692,"Museo de Huixquilucan","Historia","2013-04-11","Ayuntamiento de Huixquilucan/Subdirección de Cultura",15,"México",37,"Huixquilucan",1,"Huixquilucan de Degollado","Int. Jardín de la Cultura, Km 1.5 Carr. Zacamulpa, 5to. Cuartel","Barrio San Juan Bautista","52760","(55) 8284 2220","","","culturahxq@gmail.com","",-99.34124,19.35803,"http://sic.gob.mx/ficha.php?table=museo&table_id=1692","2017-06-06 12:13:00-05"
366,"Museo Comunitario Xochilteptl","Historia","2001-12-12","Ayuntamiento de Juchitepec",15,"México",50,"Juchitepec",1,"Juchitepec de Mariano Rivapalacio","Av. Independencia Sur s/n","Barrio Calayuco","56860","(597) 977 08 72 y 74 ext. 111","","","culturajuchi@yahoo.com.mx","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=366","2016-07-15 11:06:23-05"
1949,"Zanbatha, Museo del Valle de la Luna","Historia","1000-01-01","Ayuntamiento de Lerma",15,"México",51,"Lerma",1,"Lerma de Villada","Av. Hidalgo 22","Centro","52000","728 282 09 69","http://zanbatha.lerma.gob.mx/","","museo@lerma.gob.mx","",-99.51022,19.28657,"http://sic.gob.mx/ficha.php?table=museo&table_id=1949","2022-09-22 05:35:27-05"
277,"Museo Universitario Dr. Luis Mario Schneider","Antropología","2001-05-18","Universidad Autónoma del Estado de México/Secretaría de Difusión Cultural",15,"México",52,"Malinalco",1,"Malinalco","Amajac s/n","Barrio Santa Mónica","52440","714  147 12 88","http://malinalco.net/inicio/turismo/museo-luis-mario-schnaider/","","schneider@uaemex.mx","",-99.50115,18.95084,"http://sic.gob.mx/ficha.php?table=museo&table_id=277","2022-04-18 05:16:56-05"
1658,"Museo del Barro","Arte","2012-09-14","Ayuntamiento de Metepec",15,"México",54,"Metepec",1,"Metepec","Av. Estado de México 10","Barrio de Santiaguito","52140","722 235 82 26","http://metepec.gob.mx/pagina_cultura/quienes-somos.php","","metepecmuseodelbarro@gmail.com","",-99.60202,19.25019,"http://sic.gob.mx/ficha.php?table=museo&table_id=1658","2023-08-21 04:14:43-06"
783,"Museo Tlatilca","Arqueología","2012-09-16","Instituto de Cultura y Parque Naucalli",15,"México",57,"Naucalpan de Juárez",1,"Naucalpan de Juárez","Blvd. Avila Camacho s/n","Fracc. El Mirador","53050","(55) 5300 2705","http://www.soymexiquense.com/edomex/region-viii/naucalpan/35-museo-tlatilco","","sandovalm165@gmail.com","",-99.23203,19.47914,"http://sic.gob.mx/ficha.php?table=museo&table_id=783","2019-10-14 04:14:43-05"
1914,"Museo del Agua","","2012-12-17","Organismo de Agua Potable, Alcantarillado y Saneamiento (OAPAS) ",15,"México",57,"Naucalpan de Juárez",1,"Naucalpan de Juárez","Circuito Margaritas","Jardines El Molinito","53530","(55) 5300 6250","","","lucialeon@oapas-naucalpan.gob.mx","",-99.23986,19.45956,"http://sic.gob.mx/ficha.php?table=museo&table_id=1914","2017-05-25 11:26:22-05"
1938,"Museo Salón Deporte","Especializado","2017-10-18","Fundación Carlos Slim/Gobierno del Estado de México",15,"México",57,"Naucalpan de Juárez",1,"Naucalpan de Juárez","Ingenieros Militares s/n","Plaza Cetram","53489","","","","","@salondeportefcs",-99.215,19.45754,"http://sic.gob.mx/ficha.php?table=museo&table_id=1938","2021-01-21 07:49:14-06"
273,"Museo Nezahualcóyotl Acomiztli","Arqueología","1980-03-08","Ayuntamiento de Nezahualcóyotl",15,"México",58,"Nezahualcóyotl",1,"Ciudad Nezahualcóyotl","Cuarta Av. s/n","Col. Virgencitas","57300","(55) 5735 0855","http://www.cdneza.gob.mx/index.php?id=cs_nz","","","",-99.03341,19.421,"http://sic.gob.mx/ficha.php?table=museo&table_id=273","2023-03-08 08:05:27-06"
355,"Museo Arqueológico de Nextlalpan","Arqueología","1994-09-17","Secretaría de Cultura del Estado de México",15,"México",59,"Nextlalpan",17,"San Miguel Jaltocan","Av. Estación s/n","Pueblo  Xaltocan","55790","591 911 70 37","http://patrimonioyserviciosc.edomex.gob.mx/museo_nextlalpan","","sh221168@yahoo.com.mx","",-99.04908,19.7235,"http://sic.gob.mx/ficha.php?table=museo&table_id=355","2022-04-11 05:40:07-05"
284,"Museo Dr. José María Luis Mora","Arqueología","1988-05-13","Secretaría de Cultura del Estado de México",15,"México",62,"Ocoyoacac",1,"Ocoyoacac","Plaza de los Insurgentes s/n","Centro","52740","728 287 78 32","http://patrimonioyserviciosc.edomex.gob.mx/dr_luis_mora","","nhd_14@hotmail.com","",-99.4609,19.27427,"http://sic.gob.mx/ficha.php?table=museo&table_id=284","2022-04-11 07:37:36-05"
290,"Museo Arqueológico Colonial de Ocuilan","Arqueología","1994-02-19","Secretaría de Cultura y Turismo del Estado de México",15,"México",63,"Ocuilan",1,"Ocuilan de Arteaga","Ayuntamiento s/n","Centro","52480","722 495 30 36","http://patrimonioyserviciosc.edomex.gob.mx/sitio_ocuilan_arteaga","","ignaciocruz1127@live.com","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=290","2021-07-08 11:19:25-05"
285,"Museo de la Minería de El Oro","Ciencia y tecnología","1975-09-01","Secretaría de Cultura y Turismo del Estado de México",15,"México",64,"El Oro",1,"El Oro de Hidalgo","Tiro Norte s/n","Col. El Carmen","50600","711 125 07 39","http://patrimonioyserviciosc.edomex.gob.mx/mineria_el_oro","https://www.mexicotravelclub.com/museo-de-la-mineria-en-el-oro-estado-de-mexico","mineriaamg@hotmail.com","",-100.13284,19.79848,"http://sic.gob.mx/ficha.php?table=museo&table_id=285","2021-07-19 06:57:39-05"
257,"Casa Museo Gonzalo Carrasco","Historia","1985-11-13","Secretaría de Cultura del Gobierno del Estado de México",15,"México",65,"Otumba",1,"Otumba de Gómez Farías","Plaza de la Constitución 17","Centro","55900","592  922 01 61","http://patrimonioyserviciosc.edomex.gob.mx/gonzalo_carrasco","","otumbaimc@yahoo.com.mx","",-98.75742,19.69981,"http://sic.gob.mx/ficha.php?table=museo&table_id=257","2022-09-22 05:44:27-05"
1420,"Museo del Ferrocarril en Otumba","Historia","2006-12-16","Ayuntamiento de Otumba de Gómez Farías/Amigos del Ferrocarril en Otumba A.C.",15,"México",65,"Otumba",1,"Otumba de Gómez Farías","Av. Hidalgo núm. 51 ","Col. La Estación","55900","(592) 922 13 89","http://www.museoferrocarril.mex.tl","","amigosfcenotumba@yahoo.com.mx","",-98.75696,19.70877,"http://sic.gob.mx/ficha.php?table=museo&table_id=1420","2021-01-21 05:55:25-06"
885,"Museo de Murales Teotihuacanos Beatriz de la Fuente","Arqueología","2006-11-13","Secretaría de Cultura/INAH",15,"México",75,"San Martín de las Pirámides",1,"San Martín de las Pirámides","Autopista Ecatepec-Pirámides km 22 +600","Col. Teotihuacán","55804","594 958 20 81","http://www.inah.gob.mx/es/red-de-museos/242-museo-de-los-murales-teotihuacanos-beatriz-de-la-fuente","https://www.teotihuacan.inah.gob.mx/","teotihuacan_visitasguiadas@inah.gob.mx; elba_estrada@inah.gob.mx","",-98.8471,19.70039,"http://sic.gob.mx/ficha.php?table=museo&table_id=885","2022-10-05 07:18:30-05"
1368,"Sala museográfica de la Casa de Cultura  Dr. José María Cos","Historia","1983-08-24","Ayuntamiento de Sultepec",15,"México",80,"Sultepec",1,"Sultepec de Pedro Ascencio de Alquisiras","Av. Hidalgo s/n","Barrio de Coaxusco","51600","716  148 03 96","","","casadecultura@sultepec.gob.mx","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=1368","2022-04-11 05:11:19-05"
291,"Museo de Sitio de San Miguel Ixtapan","Arqueología","1994-12-14","Secretaría de Cultura del Estado de México",15,"México",82,"Tejupilco",1,"Tejupilco de Hidalgo","Carr. Tejupilco-Amatepec s/n","Col. San Miguel Ixtapan","51430","(724) 269 42 27","http://patrimonioyserviciosc.edomex.gob.mx/sitio_san_miguel_ixtapan","","inocentelopez18@hotmail.com","",-100.15498,18.807,"http://sic.gob.mx/ficha.php?table=museo&table_id=291","2019-01-09 07:34:37-06"
97,"Museo Casa de Madera","Arte","1992-03-29","Fundación Museo Casa de Madera, S.C.",15,"México",89,"Tenango del Aire",1,"Tenango del Aire","Av. Revolución 2, Delegación San Mateo Tepopula","Centro","56780","597 982 51 74","","","mcasademadera@gmail.com","",-98.85558,19.15722,"http://sic.gob.mx/ficha.php?table=museo&table_id=97","2022-11-08 08:03:18-06"
354,"Museo Arqueológico Dr. Román Piña Chan","Arqueología","1975-07-15","Secretaría de Cultura del Estado de México",15,"México",90,"Tenango del Valle",1,"Tenango de Arista","Av. Dr. Román Piña Chan 1014","Col. Teotenango","52300","717 144 13 44","http://patrimonioyserviciosc.edomex.gob.mx/ramon_pina","","teutenanco@yahoo.com.mx","",-99.59598,19.11048,"http://sic.gob.mx/ficha.php?table=museo&table_id=354","2022-09-22 07:49:08-05"
836,"Museo de la Cultura Teotihuacana (Museo de Sitio)","Arqueología","1994-09-13","Secretaría de Cultura/INAH/Departamento de Museos de la Zona de Monumentos Arqueológicos de Teotihuacán",15,"México",92,"Teotihuacán",1,"Teotihuacán de Arista","Zona Arqueológica de Teotihuacán, Autopista Ecatepec-Pirámides Km 22 + 600","Col. Teotihuacán","55800","594 958 20 81","http://www.inah.gob.mx/es/red-de-museos/241-museo-de-la-cultura-teotihuacana","https://www.teotihuacan.inah.gob.mx/","teotihuacan_visitasguiadas@inah.gob.mx; elba_estrada@inah.gob.mx","",-98.84957,19.68292,"http://sic.gob.mx/ficha.php?table=museo&table_id=836","2022-04-29 05:57:11-05"
997,"Museo Comunitario Quetzalpapalotl","Historia","1998-10-13","Ayuntamiento de Teotihuacán",15,"México",92,"Teotihuacán",1,"Teotihuacán de Arista","Cuauhtémoc 20","Centro","55800","(594) 933 20 17","","https://www.facebook.com/pages/Museo-Comunitario-Quetzalpapalotl/1583909691842773","varaher@gmail.com","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=997","2017-03-27 12:03:54-06"
1708,"Museo Eremitorio de Fray Domingo de Betanzos","Historia","2005-04-01","Ayuntamiento de Tepetlaoxtoc",15,"México",93,"Tepetlaoxtoc",1,"Tepetlaoxtoc de Hidalgo","Fray Domingo de Betanzos s/n","Centro","56070","(595) 923 09 97","","","turismotepetlaoxtoc@hotmail.com","",-98.82467,19.57314,"http://sic.gob.mx/ficha.php?table=museo&table_id=1708","2016-09-02 10:00:01-05"
999,"Museo-Casa Juana Inés","Arte","1995-04-17","Secretaría de Cultura y Deporte del Gobierno del Estado de México",15,"México",94,"Tepetlixpa",2,"Nepantla de Sor Juana Inés de la Cruz","Cto. Sur Sor Juana Inés de la Cruz s/n","Col. Casco Urbano","56890","597 977 30 38","http://patrimonioyserviciosc.edomex.gob.mx/ccsjic","","nepantlascd.edomex@gmail.com; juanainesnepantla@gmail.com","",-98.83972,18.98005,"http://sic.gob.mx/ficha.php?table=museo&table_id=999","2020-06-16 10:58:28-05"
823,"Museo Nacional del Virreinato","Arte","1964-09-01","Secretaría de Cultura/INAH",15,"México",95,"Tepotzotlán",1,"Tepotzotlán","Plaza Hidalgo 99","Barrio San Martín","54600","55 5876  9212 ext. 412835","","https://virreinato.inah.gob.mx/","virreinato.museo@inah.gob.mx","Virreinato",-99.2215,19.71347,"http://sic.gob.mx/ficha.php?table=museo&table_id=823","2023-10-09 11:11:13-06"
2189,"Museo Regional del Pulque y el Maguey Texcoco","","2019-11-14","",15,"México",99,"Texcoco",1,"Texcoco de Mora","Av Juárez Sur 369-A","Barrio San Lorenzo"," 56140","","","","murpymtex@gmail.com","",-98.88293,19.50666,"http://sic.gob.mx/ficha.php?table=museo&table_id=2189","2021-04-19 10:11:41-05"
1581,"Museo de Biología","Ciencia y tecnología","1000-01-01","Universidad Autónoma Chapingo",15,"México",99,"Texcoco",1,"Texcoco de Mora","Carr. México-Texcoco km 38.5 ","Col. Chapingo","56230","(595) 952 15 00 ext. 5282","","https://www.facebook.com/MuseoDeBiologiaUniversidadAutonomaDeChapingo","veracaletti@gmail.com","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=1581","2016-06-16 07:40:36-05"
1524,"Museo del Centro Cultural Mexiquense Bicentenario","Arte","2011-08-31","Secretaría de Cultura y Turismo del Estado de México",15,"México",99,"Texcoco",1,"Texcoco de Mora","Carr. Federal México–Los Reyes, La Paz Texcoco Km 14.3","Col. Coatlinchan","56250","595 952 03 20 ext. 1025","http://patrimonioyserviciosc.edomex.gob.mx/ccm",""," ddeacervoccmb@hotmail.com","",-98.89648,19.45188,"http://sic.gob.mx/ficha.php?table=museo&table_id=1524","2023-08-09 09:01:58-06"
1001,"Museo Nacional de Agricultura","Ciencia y tecnología","1987-01-01","Universidad Autónoma Chapingo",15,"México",99,"Texcoco",3,"El Cooperativo","Carr. México-Texcoco Km. 38.5","Col. Chapingo","56230","595 952 17 01","https://museonacionaldeagricultura.chapingo.mx/","","museochapingo@gmail.com","",-98.88896,19.4921,"http://sic.gob.mx/ficha.php?table=museo&table_id=1001","2023-05-25 07:27:50-06"
1579,"Museo de Geología Dr. José Guadalupe Aguilera Serrano","Ciencia y tecnología","1912-01-01","Universidad Autónoma Chapingo, Departamento de Enseñanza, Investigacion y Servicio en Suelos",15,"México",99,"Texcoco",3,"El Cooperativo","Carr. México-Texcoco Km. 38.5","Col. Chapingo","56230","(595) 952 16 33","https://suelos.chapingo.mx/servicios/museo/","","centrodeatencion@chapingo.mx","",-98.88653,19.49438,"http://sic.gob.mx/ficha.php?table=museo&table_id=1579","2021-03-09 09:27:58-06"
1306,"Museo Paleontológico de Tocuila","Ciencia y tecnología","1996-01-01","Asociación Mexicana de Turismo para el Desarrollo de la Región Oriente del Estado de México, A.C.",15,"México",99,"Texcoco",44,"San Miguel Tocuila","Calle 16 de Septiembre","Centro","56208","","","","","",-98.90793,19.52065,"http://sic.gob.mx/ficha.php?table=museo&table_id=1306","2021-08-26 10:58:35-05"
583,"Museo Comunitario Nonohualca de Tlalmanalco","Arqueología","1998-08-28","Comisión Municipal para la Preservación del Patrimonio Cultural de Tlalmanalco (CMPPCT)/Consejo Ciudadano de Cultura (CCC)",15,"México",103,"Tlalmanalco",1,"Tlalmanalco de Velázquez","Av. Fray Martín de Valencia s/n","Centro","56700","(597) 977 53 08","","","gmendezlavielle@yahoo.com","",0,0,"http://sic.gob.mx/ficha.php?table=museo&table_id=583","2013-03-07 21:58:06-06"
884,"Museo de Sitio de Tenayuca Xólotl","Arqueología","1985-01-01","Secretaría de Cultura/INAH",15,"México",104,"Tlalnepantla de Baz",1,"Tlalnepantla","Quetzalcoatl s/n","Col. San Bartolo Tenayuca","54150","722 215 70 80","http://www.inah.gob.mx/es/red-de-museos/229-museo-de-sitio-de-tenayuca-xolotl","https://lugares.inah.gob.mx/es/museos-inah/museo/444-museo-de-sitio-de-tenayuca,-x%C3%B3lotl.html?lugar_id=444&lugar_tipo=museos","cinah_edomex@inah.gob.mx; beatriz_zuniga@inah.gob.mx","",-99.16787,19.53239,"http://sic.gob.mx/ficha.php?table=museo&table_id=884","2022-04-29 06:27:40-05"
